,price,locali,superficie,bagni,piano
11141,230000,3,98.0,1,3.0
11142,149000,2,46.0,1,0.0
11143,330000,2,89.0,1,6.0
11144,300000,3,100.0,1,-1.0
11145,169000,2,60.0,1,2.0
11146,349000,5,130.0,2,0.0
11147,180000,2,80.0,1,3.0
11148,289000,3,85.0,2,4.0
11149,399000,2,75.0,1,0.0
11150,350000,4,110.0,2,1.0
11151,460000,3,85.0,2,0.0
11152,210000,2,50.0,1,0.5
11153,218000,2,80.0,1,3.0
11154,95000,2,50.0,1,1.0
11155,269000,4,92.0,2,1.0
11156,208000,2,67.0,1,2.0
11157,1090000,5,275.0,3,2.0
11158,455000,3,83.0,2,5.0
11159,185000,2,62.0,1,5.0
11160,155000,4,95.0,2,1.0
11161,185000,2,55.0,1,0.0
11162,460000,4,151.0,2,2.0
11163,439000,5,116.0,3,2.0
11164,470000,4,130.0,2,2.0
11165,255000,3,70.0,2,0.0
11166,590000,3,100.0,1,1.0
11167,235000,3,90.0,2,2.0
11168,380000,2,64.0,1,1.0
11169,175000,2,55.0,1,3.0
11170,780000,5,190.0,1,2.0
11171,290000,4,110.0,1,2.0
11172,220000,2,87.0,1,4.0
11173,210000,4,113.0,1,3.0
11174,169000,3,90.0,1,1.0
11175,259000,3,118.0,1,1.0
11176,129000,2,55.0,1,2.0
11177,265000,3,92.0,1,7.0
11178,320000,3,110.0,2,0.5
11179,320000,4,95.0,2,1.0
11180,890000,4,232.0,3,1.0
11181,270000,4,130.0,2,2.0
11182,160000,2,63.0,1,0.5
11183,185000,3,85.0,2,2.0
11184,178000,3,70.0,1,0.5
11185,550000,3,115.0,1,3.0
11186,185000,3,68.0,1,2.0
11187,285000,4,90.0,2,6.0
11188,278000,2,70.0,1,2.0
11189,455000,3,130.0,2,3.0
11190,450000,4,552.0,1,-1.0
11191,107000,2,45.0,1,3.0
11192,229000,3,70.0,2,1.0
11193,179000,1,40.0,1,0.0
11194,155000,3,60.0,1,2.0
11195,259000,3,137.0,2,0.0
11196,160000,4,140.0,2,2.0
11197,385000,4,115.0,2,5.0
11198,568000,3,97.0,1,2.0
11199,139000,3,90.0,2,2.0
11200,730000,5,146.0,2,2.0
11201,340000,3,90.0,2,0.0
11202,179000,2,36.0,1,0.0
11203,329000,4,130.0,1,6.0
11204,565000,4,145.0,2,4.0
11205,1390000,5,280.0,2,0.5
11206,570000,3,115.0,2,2.0
11207,219000,2,75.0,1,4.0
11208,249000,3,100.0,2,3.0
11209,630000,5,140.0,2,1.0
11210,570000,5,195.0,3,1.0
11211,920000,5,195.0,3,3.0
11212,179000,3,80.0,1,4.0
11213,465000,3,120.0,2,2.0
11214,290000,3,104.0,2,0.0
11215,239000,3,100.0,1,3.0
11216,280000,5,140.0,1,0.0
11217,470000,5,140.0,1,3.0
11218,310000,3,88.0,1,2.0
11219,1600000,5,245.0,3,4.0
11220,385000,3,130.0,2,2.0
11221,179000,2,67.0,1,1.0
11222,234000,2,47.0,1,3.0
11223,349000,3,110.0,2,1.0
11224,400000,5,157.0,2,3.0
11225,395000,5,170.0,2,0.0
11226,420000,3,109.0,2,5.0
11227,195000,2,54.0,1,0.0
11228,189000,4,110.0,2,0.0
11229,75000,1,30.0,1,1.0
11230,210000,2,70.0,1,5.0
11231,1700000,5,180.0,3,2.0
11232,265000,3,110.0,1,1.0
11233,410000,3,80.0,1,3.0
11234,129000,2,50.0,1,2.0
11235,259000,4,95.0,2,2.0
11236,249000,3,100.0,2,0.5
11237,399000,4,130.0,2,1.0
11238,359000,5,133.0,2,4.0
11239,175000,2,55.0,1,2.0
11240,590000,5,249.0,3,0.5
11241,219000,4,90.0,1,7.0
11242,189000,2,75.0,1,6.0
11243,299000,3,75.0,1,6.0
11244,349000,4,110.0,2,0.5
11245,156000,2,61.0,1,1.0
11246,245000,2,69.0,1,-1.0
11247,195000,2,77.0,1,2.0
11248,540000,4,115.0,2,3.0
11249,216000,3,68.0,1,1.0
11250,159000,4,75.0,1,1.0
11251,255000,3,100.0,2,0.0
11252,289000,3,90.0,1,8.0
11253,603000,2,75.0,1,1.0
11254,115000,1,60.0,1,1.0
11255,199000,2,60.0,1,0.5
11256,163000,2,50.0,1,0.0
11257,110000,2,55.0,1,1.0
11258,210000,3,100.0,2,1.0
11259,475000,5,107.0,2,7.0
11260,2250000,5,330.0,3,0.5
11261,295000,4,149.0,2,1.0
11262,694000,3,83.0,2,0.0
11263,215000,3,120.0,3,0.0
11264,345000,4,123.0,1,1.0
11265,409000,5,120.0,2,1.0
11266,229000,3,116.0,2,1.0
11267,180000,4,95.0,1,2.0
11268,159000,3,95.0,1,0.0
11269,340000,4,135.0,2,6.0
11270,399000,3,90.0,2,2.0
11271,255000,3,115.0,2,0.0
11272,430000,3,100.0,2,7.0
11273,159000,4,150.0,1,-1.0
11274,1990000,5,170.0,3,3.0
11275,490000,4,113.0,2,2.0
11276,1050000,3,150.0,2,3.0
11277,147000,2,60.0,1,1.0
11278,85000,3,80.0,1,1.0
11279,323000,4,90.0,2,0.0
11280,235000,3,90.0,2,2.0
11281,105000,1,40.0,1,0.0
11282,199000,2,75.0,1,3.0
11283,245000,3,85.0,1,0.0
11284,249000,3,90.0,2,0.0
11285,319000,3,85.0,2,3.0
11286,590000,4,160.0,2,1.0
11287,235000,5,98.0,1,2.0
11288,419000,2,120.0,2,3.0
11289,225000,3,85.0,2,4.0
11290,440000,4,120.0,2,2.0
11291,320000,3,80.0,1,4.0
11292,140000,3,65.0,1,2.0
11293,890000,3,107.0,2,2.0
11294,225000,3,90.0,2,4.0
11295,245000,2,50.0,1,1.0
11296,2000000,4,220.0,3,3.0
11297,210000,3,85.0,1,1.0
11298,252000,3,66.0,1,0.0
11299,170000,3,90.0,2,3.0
11300,360000,3,70.0,1,0.0
11301,669000,4,136.0,2,5.0
11302,510000,5,140.0,2,7.0
11303,250000,3,70.0,1,3.0
11304,269000,3,105.0,1,3.0
11305,199000,2,75.0,1,3.0
11306,189000,3,76.0,2,1.0
11307,359000,4,101.0,2,0.0
11308,85000,2,30.0,1,0.0
11309,149000,2,55.0,1,1.0
11310,720000,5,170.0,2,2.0
11311,690000,4,140.0,2,2.0
11312,229000,2,70.0,1,2.0
11313,319000,3,94.0,2,1.0
11314,360000,3,90.0,1,1.0
11315,690000,4,140.0,2,2.0
11316,1530000,5,248.0,3,2.0
11317,139000,2,100.0,1,-1.0
11318,540000,3,135.0,1,5.0
11319,115000,2,50.0,1,0.0
11320,180000,4,90.0,1,0.0
11321,755000,4,130.0,2,2.0
11322,350000,4,115.0,2,-1.0
11323,440000,3,85.0,2,0.0
11324,600000,4,140.0,2,1.0
11325,175000,1,45.0,1,5.0
11326,525000,5,138.0,2,1.0
11327,370000,3,110.0,2,2.0
11328,240000,2,71.0,1,4.0
11329,229000,3,65.0,1,1.0
11330,265000,4,115.0,2,7.0
11331,1600000,5,285.0,3,3.0
11332,135000,2,52.0,1,0.5
11333,1400000,4,140.0,2,3.0
11334,59000,1,35.0,1,0.0
11335,197000,2,63.0,1,2.0
11336,132900,2,40.0,1,2.0
11337,69000,2,39.0,1,6.0
11338,359000,3,100.0,1,2.0
11339,139000,3,77.0,2,4.0
11340,342000,3,91.0,1,0.0
11341,120000,3,100.0,1,0.0
11342,168000,3,88.0,2,5.0
11343,140000,2,41.0,1,0.0
11344,175000,3,92.0,1,1.0
11345,514000,4,129.0,3,4.0
11346,400000,4,114.0,2,3.0
11347,199000,3,92.0,1,0.0
11348,445000,5,150.0,2,0.5
11349,215000,2,65.0,1,2.0
11350,175050,3,94.0,1,0.0
11351,65000,2,64.0,1,1.0
11352,300000,3,111.0,1,3.0
11353,285000,3,100.0,1,1.0
11354,449000,5,139.0,2,2.0
11355,329000,5,220.0,2,0.5
11356,450000,3,104.0,1,0.0
11357,325000,2,60.0,1,0.0
11358,470000,4,143.0,2,0.5
11359,490000,3,88.0,2,2.0
11360,159000,2,70.0,1,6.0
11361,259000,2,60.0,1,1.0
11362,515000,5,150.0,2,0.0
11363,189000,3,75.0,2,2.0
11364,85000,2,45.0,1,0.0
11365,145000,2,70.0,1,3.0
11366,195000,2,65.0,1,1.0
11367,149000,5,140.0,2,0.5
11368,349000,4,133.0,3,1.0
11369,459000,4,140.0,3,1.0
11370,228000,3,88.0,1,1.0
11371,285000,4,169.0,2,1.0
11372,135000,3,67.0,1,2.0
11373,275000,3,80.0,1,2.0
11374,250000,3,87.0,2,0.5
11375,335000,4,112.0,1,1.0
11376,166500,2,58.0,1,1.0
11377,250000,3,77.0,2,0.0
11378,750000,5,146.0,3,2.0
11379,340000,3,70.0,1,0.0
11380,315000,3,103.0,1,1.0
11381,140000,3,86.0,1,0.5
11382,580000,4,145.0,3,6.0
11383,179000,3,125.0,1,2.0
11384,315000,3,95.0,1,4.0
11385,285000,3,110.0,2,2.0
11386,299000,4,120.0,2,3.0
11387,189000,3,71.0,1,1.0
11388,950000,5,190.0,2,3.0
11389,315000,2,82.0,1,8.0
11390,190000,2,70.0,1,2.0
11391,265000,3,80.0,1,0.0
11392,60000,2,45.0,1,0.0
11393,630000,5,200.0,3,3.0
11394,845000,3,113.0,2,2.0
11395,360000,4,139.0,2,0.5
11396,720000,5,150.0,2,0.5
11397,625000,5,144.0,2,3.0
11398,334868,3,108.0,1,2.0
11399,233000,3,90.0,2,0.5
11400,300000,3,120.0,2,2.0
11401,340000,2,55.0,1,8.0
11402,950000,5,137.0,2,2.0
11403,690000,4,116.0,2,2.0
11404,280000,4,111.0,2,1.0
11405,815000,5,165.0,2,1.0
11406,228000,3,75.0,1,1.0
11407,259000,3,89.0,2,4.0
11408,128000,2,58.0,1,2.0
11409,340000,3,95.0,1,0.0
11410,123000,1,55.0,1,1.0
11411,285000,2,66.0,1,0.0
11412,379000,4,120.0,2,1.0
11413,264500,3,93.0,2,2.0
11414,369000,4,110.0,3,0.5
11415,220000,2,60.0,1,5.0
11416,599000,3,85.0,1,4.0
11417,225000,3,90.0,2,1.0
11418,260000,4,101.0,2,2.0
11419,720000,4,116.0,2,3.0
11420,530000,3,125.0,1,4.0
11421,900000,5,180.0,3,2.0
11422,780000,4,141.0,2,0.5
11423,900000,5,200.0,3,0.0
11424,125000,2,54.0,1,2.0
11425,135000,3,78.0,1,2.0
11426,250000,2,65.0,1,2.0
11427,185000,4,110.0,1,2.0
11428,240000,3,66.0,1,1.0
11429,1100000,5,274.0,3,2.0
11430,219000,2,69.0,1,7.0
11431,245000,3,120.0,1,1.0
11432,735000,5,204.0,3,1.0
11433,370000,3,105.0,1,1.0
11434,299000,3,70.0,1,0.0
11435,199000,3,70.0,1,3.0
11436,195000,2,62.0,1,2.0
11437,185000,2,60.0,1,1.0
11438,187000,2,63.0,1,2.0
11439,260000,3,85.0,1,3.0
11440,85000,3,55.0,1,1.0
11441,269000,3,100.0,1,1.0
11442,299000,2,75.0,1,2.0
11443,269000,2,65.0,1,1.0
11444,370000,4,120.0,2,2.0
11445,199000,3,87.0,1,2.0
11446,1080000,5,207.0,2,4.0
11447,190000,2,58.0,1,0.0
11448,420000,3,120.0,2,5.0
11449,308000,4,115.0,2,7.0
11450,560000,5,144.0,2,1.0
11451,165000,2,50.0,1,4.0
11452,580000,5,145.0,2,2.0
11453,282000,3,98.0,2,2.0
11454,630000,5,160.0,2,0.5
11455,280000,3,106.0,2,1.0
11456,170000,3,70.0,2,0.0
11457,278000,3,80.0,2,3.0
11458,295000,4,110.0,1,1.0
11459,199000,3,85.0,2,2.0
11460,239000,3,75.0,1,2.0
11461,190000,4,98.0,1,0.5
11462,498000,5,123.0,2,2.0
11463,339000,3,100.0,2,1.0
11464,259000,3,65.0,1,0.0
11465,189000,4,115.0,2,0.0
11466,499000,4,125.0,1,1.0
11467,429000,3,118.0,2,0.0
11468,178000,3,79.0,1,2.0
11469,425000,2,56.0,1,2.0
11470,270000,3,74.0,2,2.0
11471,560000,5,170.0,2,4.0
11472,480000,5,150.0,2,0.5
11473,890000,5,250.0,3,1.0
11474,995000,5,182.0,2,2.0
11475,1200000,5,310.0,2,0.5
11476,329000,3,1.0,1,0.5
11477,165000,2,50.0,1,1.0
11478,185000,3,62.0,1,2.0
11479,140000,3,76.0,2,2.0
11480,165000,3,60.0,1,1.0
11481,550000,5,102.0,2,0.5
11482,159000,3,70.0,2,4.0
11483,295000,3,77.0,1,4.0
11484,260000,3,75.0,1,1.0
11485,270000,2,65.0,1,1.0
11486,310000,3,98.0,1,2.0
11487,290000,2,60.0,1,7.0
11488,155000,2,52.0,1,1.0
11489,149000,2,60.0,1,1.0
11490,445000,3,100.0,2,0.5
11491,449000,3,110.0,2,0.0
11492,225000,2,60.0,1,1.0
11493,685000,4,130.0,2,1.0
11494,399000,3,101.0,2,3.0
11495,135000,2,40.0,1,2.0
11496,675000,4,124.0,2,1.0
11497,258000,3,120.0,1,1.0
11498,850000,5,188.0,2,4.0
11499,155000,4,100.0,2,3.0
11500,168000,3,78.0,1,0.0
11501,115000,3,60.0,1,0.5
11502,99000,1,34.0,1,1.0
11503,192500,3,85.0,2,0.0
11504,1300000,5,200.0,3,3.0
11505,280000,2,55.0,1,0.0
11506,1195000,5,281.0,3,1.0
11507,485000,5,160.0,3,6.0
11508,129000,3,55.0,1,4.0
11509,261500,3,98.0,2,1.0
11510,245000,3,93.0,2,1.0
11511,395000,3,80.0,1,0.0
11512,1300000,5,199.0,3,2.0
11513,149000,4,120.0,1,2.0
11514,149000,1,35.0,1,4.0
11515,235000,2,65.0,1,2.0
11516,349000,3,80.0,1,1.0
11517,595000,3,115.0,2,2.0
11518,259000,3,86.0,2,3.0
11519,360000,3,110.0,2,1.0
11520,139000,3,83.0,1,7.0
11521,575000,5,130.0,2,3.0
11522,278000,4,100.0,1,1.0
11523,1180000,5,203.0,2,2.0
11524,139000,2,40.0,1,-1.0
11525,155000,1,44.0,1,2.0
11526,495000,5,169.0,3,7.0
11527,350000,3,123.0,2,4.0
11528,319000,3,98.0,1,3.0
11529,375000,5,110.0,1,3.0
11530,129000,2,58.0,1,1.0
11531,180000,1,40.0,1,2.0
11532,240000,3,70.0,1,6.0
11533,115000,2,50.0,1,2.0
11534,168000,3,65.0,1,-1.0
11535,135000,3,87.0,1,3.0
11536,219000,3,90.0,2,1.0
11537,270000,2,40.0,1,3.0
11538,620000,4,150.0,2,0.0
11539,130000,2,58.0,1,0.5
11540,299000,2,65.0,2,5.0
11541,300000,2,52.0,1,3.0
11542,80000,2,45.0,1,0.0
11543,229000,2,75.0,1,1.0
11544,310000,3,85.0,1,3.0
11545,700000,4,127.0,2,2.0
11546,159000,5,96.0,1,0.0
11547,174000,3,110.0,1,3.0
11548,1200000,5,200.0,3,3.0
11549,250000,3,85.0,2,1.0
11550,695000,5,145.0,2,4.0
11551,349000,3,110.0,2,1.0
11552,198000,3,65.0,1,4.0
11553,230000,2,60.0,1,1.0
11554,299000,3,78.0,2,1.0
11555,665000,4,100.0,2,0.0
11556,790000,5,140.0,2,2.0
11557,159000,2,56.0,1,1.0
11558,95000,2,72.0,1,1.0
11559,510000,5,300.0,3,0.0
11560,270000,1,62.0,1,5.0
11561,425000,3,189.0,3,0.0
11562,650000,5,170.0,2,2.0
11563,282000,3,98.0,2,2.0
11564,479000,3,94.0,2,1.0
11565,650000,5,115.0,3,0.0
11566,205000,3,75.0,1,2.0
11567,439000,3,90.0,2,3.0
11568,348000,4,60.0,1,0.0
11569,350000,3,113.0,2,3.0
11570,220000,3,82.0,1,1.0
11571,1125000,4,215.0,2,4.0
11572,165000,2,98.0,1,3.0
11573,845000,5,200.0,2,4.0
11574,229000,2,50.0,1,3.0
11575,215000,3,65.0,1,2.0
11576,98000,1,42.0,1,1.0
11577,210000,4,86.0,2,0.0
11578,379000,4,99.0,1,7.0
11579,650000,5,204.0,3,4.0
11580,315000,3,110.0,2,-1.0
11581,145000,2,40.0,1,1.0
11582,177000,2,58.0,1,2.0
11583,270000,2,52.0,1,1.0
11584,720000,4,115.0,2,3.0
11585,79000,2,40.0,1,1.0
11586,299000,3,132.0,2,1.0
11587,199000,3,114.0,2,2.0
11588,209000,2,60.0,1,0.0
11589,295000,3,125.0,2,2.0
11590,640000,5,200.0,2,3.0
11591,219000,2,45.0,1,5.0
11592,370000,3,100.0,2,2.0
11593,198000,3,80.0,1,0.5
11594,195000,3,65.0,1,2.0
11595,230000,4,110.0,2,0.5
11596,148000,2,53.0,1,0.0
11597,185000,2,65.0,1,3.0
11598,290000,2,50.0,1,0.0
11599,99000,1,27.0,1,2.0
11600,200000,3,75.0,2,0.5
11601,500000,5,149.0,2,4.0
11602,269000,2,60.0,1,4.0
11603,129000,3,108.0,2,0.0
11604,129000,4,83.0,1,-1.0
11605,109000,2,50.0,1,0.0
11606,115000,2,40.0,1,5.0
11607,194500,2,68.0,1,0.0
11608,219000,3,77.0,1,1.0
11609,490000,3,107.0,2,1.0
11610,790000,5,170.0,2,2.0
11611,155000,2,60.0,1,1.0
11612,620000,4,160.0,2,2.0
11613,750000,5,150.0,1,2.0
11614,229000,3,75.0,2,4.0
11615,299000,3,75.0,1,0.0
11616,179000,3,75.0,1,2.0
11617,455000,4,131.0,2,3.0
11618,177000,3,88.0,1,3.0
11619,259000,2,63.0,1,1.0
11620,249000,3,82.0,1,1.0
11621,750000,4,146.0,2,0.5
11622,1000000,3,95.0,1,2.0
11623,479000,4,135.0,2,0.5
11624,1365000,5,260.0,3,2.0
11625,289000,3,125.0,2,0.0
11626,370000,5,190.0,3,0.0
11627,565000,5,140.0,2,3.0
11628,175000,2,80.0,1,1.0
11629,430000,3,72.0,2,2.0
11630,429000,3,160.0,2,0.0
11631,880000,5,205.0,2,0.5
11632,155000,4,100.0,2,0.5
11633,785000,5,182.0,2,8.0
11634,1900000,5,190.0,3,3.0
11635,175000,3,75.0,1,4.0
11636,264000,3,94.0,1,3.0
11637,235000,2,64.0,1,2.0
11638,258000,3,80.0,1,5.0
11639,400000,5,173.0,3,-1.0
11640,475000,4,143.0,2,8.0
11641,290000,2,52.0,1,2.0
11642,620000,5,190.0,2,0.0
11643,485000,4,95.0,2,0.5
11644,249000,4,84.0,1,0.0
11645,120000,2,45.0,1,5.0
11646,95000,3,60.0,1,0.0
11647,510000,3,88.0,2,3.0
11648,259000,3,80.0,1,1.0
11649,702000,5,195.0,2,1.0
11650,275000,4,92.0,2,0.0
11651,455000,4,148.0,2,3.0
11652,1300000,5,220.0,3,6.0
11653,220000,3,70.0,1,1.0
11654,229000,3,84.0,1,3.0
11655,568000,5,140.0,2,1.0
11656,460000,3,90.0,1,0.5
11657,320000,4,110.0,2,2.0
11658,250000,3,102.0,2,0.5
11659,545000,4,110.0,2,1.0
11660,425000,3,119.0,2,1.0
11661,170000,2,75.0,1,3.0
11662,199000,3,100.0,1,0.5
11663,540000,4,139.0,2,4.0
11664,440000,5,130.0,3,1.0
11665,1390000,5,402.0,3,3.0
11666,255000,2,65.0,1,2.0
11667,139000,3,60.0,1,1.0
11668,99000,2,45.0,1,0.0
11669,285000,4,100.0,2,2.0
11670,159000,3,75.0,1,1.0
11671,238000,3,83.0,1,3.0
11672,185000,1,53.0,1,5.0
11673,250000,2,40.0,1,1.0
11674,190000,4,145.0,1,2.0
11675,329000,3,74.0,1,2.0
11676,149000,2,50.0,1,-1.0
11677,420000,4,111.0,2,1.0
11678,820000,5,250.0,2,2.0
11679,190000,2,60.0,1,1.0
11680,350000,2,63.0,1,7.0
11681,140000,2,55.0,1,1.0
11682,144000,3,104.0,2,0.0
11683,159000,2,55.0,1,0.0
11684,345000,3,108.0,1,5.0
11685,332100,2,83.0,1,1.0
11686,165000,3,80.0,2,1.0
11687,345000,5,150.0,2,0.0
11688,443000,4,113.0,2,0.0
11689,285000,2,70.0,1,5.0
11690,560000,3,95.0,1,2.0
11691,139000,2,63.0,1,1.0
11692,350000,4,141.0,2,1.0
11693,195000,2,55.0,1,3.0
11694,239000,3,100.0,1,0.0
11695,129000,3,71.0,1,1.0
11696,99000,1,36.0,1,1.0
11697,87000,2,40.0,1,1.0
11698,25000,1,20.0,1,0.0
11699,260000,2,65.0,1,3.0
11700,145000,3,65.0,1,4.0
11701,175000,3,78.0,1,1.0
11702,279000,3,103.0,2,3.0
11703,249000,3,80.0,1,1.0
11704,185000,3,73.0,1,0.0
11705,157000,2,61.0,1,1.0
11706,180000,3,80.0,2,2.0
11707,349000,4,110.0,2,3.0
11708,250000,3,100.0,1,0.5
11709,339000,4,100.0,2,4.0
11710,245000,2,87.0,1,1.0
11711,239000,2,80.0,1,1.0
11712,189000,2,70.0,1,0.0
11713,230000,3,101.0,2,1.0
11714,120000,1,50.0,1,0.5
11715,180000,3,115.0,1,0.0
11716,185000,3,77.0,1,2.0
11717,280000,2,70.0,1,0.5
11718,125000,3,50.0,1,0.0
11719,210000,2,65.0,1,2.0
11720,145000,3,102.0,1,4.0
11721,170000,2,65.0,1,0.0
11722,699000,4,115.0,1,0.5
11723,230000,2,55.0,1,0.0
11724,299000,5,110.0,2,1.0
11725,200000,3,90.0,1,5.0
11726,299000,3,108.0,1,2.0
11727,395000,5,156.0,2,3.0
11728,185000,2,60.0,1,1.0
11729,199000,3,90.0,1,0.5
11730,170000,2,62.0,2,0.5
11731,179000,3,100.0,2,0.5
11732,690000,4,130.0,1,3.0
11733,299000,3,80.0,1,0.5
11734,200000,4,141.0,2,1.0
11735,295000,3,90.0,1,2.0
11736,125000,2,50.0,1,4.0
11737,410000,3,119.0,2,2.0
11738,330000,4,110.0,2,1.0
11739,159000,2,60.0,1,1.0
11740,215000,2,87.0,2,1.0
11741,890000,5,200.0,2,1.0
11742,239000,4,100.0,2,2.0
11743,1820000,5,220.0,2,4.0
11744,165000,2,65.0,1,0.0
11745,139000,2,75.0,1,1.0
11746,119000,2,55.0,1,1.0
11747,210000,1,45.0,1,0.0
11748,498000,4,107.0,1,1.0
11749,140000,1,38.0,1,8.0
11750,330000,3,93.0,2,1.0
11751,140000,2,40.0,1,1.0
11752,259000,3,65.0,1,0.5
11753,640000,5,185.0,3,4.0
11754,369000,3,106.0,1,2.0
11755,369600,3,93.0,1,4.0
11756,220000,3,75.0,1,0.0
11757,298000,3,95.0,1,0.0
11758,539000,5,160.0,2,2.0
11759,115000,2,60.0,1,3.0
11760,165000,3,90.0,1,1.0
11761,430000,4,106.0,2,-1.0
11762,475000,4,145.0,2,3.0
11763,329000,3,130.0,2,2.0
11764,475000,4,145.0,2,3.0
11765,329000,3,130.0,2,2.0
11766,65000,2,57.0,1,1.0
11767,179000,2,70.0,1,1.0
11768,199000,3,65.0,1,1.0
11769,395000,4,95.0,2,1.0
11770,180000,2,66.0,1,1.0
11771,130000,2,65.0,1,4.0
11772,159000,3,75.0,1,4.0
11773,490000,3,110.0,2,3.0
11774,620000,4,117.0,2,0.5
11775,6200000,5,300.0,3,3.0
11776,329000,4,175.0,2,1.0
11777,799000,5,170.0,3,1.0
11778,140000,3,60.0,1,2.0
11779,529000,4,110.0,2,3.0
11780,560000,5,161.0,2,1.0
11781,495000,4,130.0,2,1.0
11782,265000,3,84.0,1,5.0
11783,780000,4,180.0,3,2.0
11784,150000,2,60.0,1,2.0
11785,480000,4,95.0,2,4.0
11786,1600000,5,120.0,2,0.5
11787,149000,2,64.0,1,0.0
11788,205500,3,74.0,1,1.0
11789,74000,1,30.0,1,4.0
11790,299000,3,80.0,1,0.0
11791,390000,5,130.0,2,4.0
11792,249000,3,113.0,2,5.0
11793,399000,5,120.0,2,0.0
11794,470000,5,150.0,2,2.0
11795,155000,3,96.0,2,2.0
11796,305000,2,50.0,1,2.0
11797,350000,4,104.0,1,3.0
11798,250000,3,93.0,2,4.0
11799,2590000,5,400.0,3,1.0
11800,59000,1,59.0,1,2.0
11801,795000,5,237.0,3,3.0
11802,448000,5,173.0,2,0.5
11803,147000,3,72.0,2,2.0
11804,143000,2,38.0,1,3.0
11805,279000,3,98.0,2,2.0
11806,159000,3,90.0,1,2.0
11807,298000,3,80.0,1,6.0
11808,370000,4,165.0,2,2.0
11809,239500,2,84.0,1,2.0
11810,199000,1,50.0,1,6.0
11811,129000,2,41.0,1,2.0
11812,149000,1,30.0,1,0.0
11813,175000,2,70.0,1,1.0
11814,290000,3,90.0,2,2.0
11815,195000,2,70.0,2,1.0
11816,475000,2,85.0,2,2.0
11817,298000,2,70.0,1,1.0
11818,199900,3,105.0,2,0.0
11819,159000,3,85.0,2,0.5
11820,120000,3,60.0,1,1.0
11821,211500,3,82.0,1,0.0
11822,199000,4,132.0,1,1.0
11823,200000,2,60.0,1,0.0
11824,179000,4,100.0,2,3.0
11825,175000,3,78.0,2,2.0
11826,120000,2,49.0,1,1.0
11827,298000,2,77.0,2,0.0
11828,440000,4,110.0,2,1.0
11829,385000,3,75.0,1,4.0
11830,58000,1,20.0,1,-1.0
11831,189000,3,87.0,1,2.0
11832,275000,2,72.0,1,2.0
11833,490000,3,83.0,1,0.0
11834,158000,4,80.0,2,1.0
11835,395000,4,110.0,2,1.0
11836,210000,3,84.0,2,1.0
11837,350000,4,95.0,1,0.5
11838,169000,3,63.0,1,1.0
11839,179000,3,76.0,1,3.0
11840,360000,3,80.0,2,1.0
11841,349000,3,80.0,1,3.0
11842,1750000,5,160.0,3,1.0
11843,129000,3,55.0,1,0.5
11844,350000,4,100.0,1,0.5
11845,59000,1,59.0,1,2.0
11846,295000,3,80.0,1,0.0
11847,279000,5,155.0,3,1.0
11848,209000,2,88.0,1,1.0
11849,345000,4,130.0,2,1.0
11850,370000,3,90.0,1,1.0
11851,247000,3,90.0,2,1.0
11852,830000,5,160.0,2,2.0
11853,213000,4,70.0,3,1.0
11854,340000,3,110.0,1,2.0
11855,199000,3,94.0,1,1.0
11856,225000,3,80.0,2,6.0
11857,270000,4,120.0,2,6.0
11858,179000,3,65.0,1,4.0
11859,455000,3,107.0,2,0.5
11860,199000,4,140.0,2,0.0
11861,319000,3,80.0,1,0.0
11862,530000,3,85.0,1,1.0
11863,290000,2,80.0,1,2.0
11864,149000,3,80.0,2,0.0
11865,820000,5,230.0,3,2.0
11866,305000,3,85.0,1,0.0
11867,278000,3,99.0,1,0.0
11868,210000,2,61.0,1,0.0
11869,749000,5,194.0,3,2.0
11870,250000,2,55.0,1,0.0
11871,749000,5,160.0,3,5.0
11872,499000,4,130.0,2,0.0
11873,1050000,5,200.0,3,4.0
11874,250000,4,104.0,2,4.0
11875,1450000,5,200.0,3,0.0
11876,259000,3,108.0,2,3.0
11877,195000,2,62.0,1,3.0
11878,129000,4,95.0,2,3.0
11879,61800,2,46.0,1,2.0
11880,149000,2,63.0,1,3.0
11881,699000,3,100.0,2,3.0
11882,189000,3,70.0,1,0.0
11883,245000,2,45.0,1,6.0
11884,379000,4,100.0,2,0.0
11885,465000,2,150.0,2,0.5
11886,165000,2,69.0,1,0.0
11887,89000,2,50.0,1,1.0
11888,198000,5,132.0,2,7.0
11889,329000,3,110.0,2,-1.0
11890,410000,5,104.0,1,6.0
11891,275000,4,90.0,2,0.0
11892,95000,2,46.0,1,4.0
11893,223000,3,65.0,1,3.0
11894,749000,4,150.0,2,2.0
11895,449000,3,96.0,1,2.0
11896,350000,4,130.0,2,1.0
11897,1700000,4,185.0,2,3.0
11898,135000,2,51.0,1,0.0
11899,760000,5,164.0,2,2.0
11900,250000,2,60.0,1,3.0
11901,189000,3,107.0,2,0.5
11902,55000,1,24.0,1,3.0
11903,320000,3,75.0,1,2.0
11904,550000,4,132.0,1,1.0
11905,129000,2,55.0,1,0.5
11906,600000,5,150.0,2,3.0
11907,235000,3,85.0,1,3.0
11908,445000,3,78.0,1,0.0
11909,139000,2,55.0,1,0.5
11910,269000,4,117.0,2,0.0
11911,211500,3,86.0,1,0.0
11912,330000,3,85.0,1,2.0
11913,249000,3,65.0,1,1.0
11914,99000,2,64.0,1,2.0
